2260.55,0.81029923,1
2260.5,0.00414014,1
2260.42,0.00004423,1
2260.07,2.56369173,1
2260,21.49709152,1
2259.92,2,1
2259.85,0.00004424,1
2259.65,0.08661681,1
2259.45,0.025033,1
2259.4,0.00525103,1
2259.28,0.00004426,1
2259.24,0.03306563,1
2259.1,0.19999987,1
2259,0.01088535,1
2258.99,0.01,1
2258.89,0.04426953,1
2258.71,0.00004427,1
2258.51,0.44276979,1
2258.45,0.00572551,1
2258.23,0.44282407,1
2258.21,0.00059542,1
2258.2,0.011071,1
2258.19,0.00000967,1
2258.16,0.08293039,1
2258.15,0.3875,1
2258.14,0.00004428,1
2258,0.01,1
2257.91,0.00052705,1
2257.84,0.00197789,1
2257.83,0.28890594,1
2257.75,0.00560137,1
2257.71,0.00214819,1
2257.59,0.02236919,1
2257.57,0.00004429,1
2257.29,0.01919115,1
2257.2,0.41861573,1
2257,0.0100443,1
2256.86,0.00886185,1
2256.43,0.00004431,1
2256.31,0.02106536,1
2256.27,0.01687631,1
2256.25,0.38123178,1
2256.22,0.0072488,1
2256.09,0.00440037,1
2256,0.01,1
2255.86,0.00004432,1
2255.78,0.04643469,1
2255.63,0.08844535,1
2255.6,0.025204,1
2255.45,0.00219499,1
2255.29,0.00004433,1
2255.22,0.21754908,1
2255,6.84853303,1
2254.94,0.08869415,1
2254.83,0.09501449,1
2254.8,0.05109521,1
2254.77,0.00151328,1
2254.72,0.00004435,1
2254.65,0.12581754,1
2254.62,0.03423783,1
2254.56,0.00215119,1
2254.15,0.53708773,1
2254.08,0.08801636,1
2254,1.01,1
2253.88,0.03211405,1
2253.82,0.02681908,1
2253.79,0.00194099,1
2253.77,0.03682576,1
2253.71,0.00261506,1
2253.68,0.08805636,1
2253.58,0.00004437,1
2253.46,0.00569337,1
2253.33,1.50185098,1
2253.13,0.00090358,1
2253.11,0.13531678,1
2253.01,0.00004438,1
2253,0.03984374,1
2252.85,0.01,1
2252.7,0.00096911,1
2252.63,0.04251918,1
2252.44,0.00004439,1
2252.25,0.49676505,1
2252.24,0.06299333,1
2252.06,0.17688751,1
2252.03,0.09916003,1
2252,2.23024866,1
2251.9,0.00595227,1
2251.87,0.0000444,1
2251.86,6.0861,1
2251.83,0.00740287,1
2251.75,0.025218,1
2251.59,0.04718138,1
2251.57,0.00004504,1
2251.54,0.0031313,1
2251.35,0.00001712,1
2251.3,0.02212054,1
2251,3.47799493,1
2250.93,0.00057522,1
2250.92,0.19999907,1
2250.87,0.00153407,1
2250.82,0.04050565,1
2250.81,0.00581713,1
2250.73,0.00004442,1
2250.69,0.09181184,1
2250.52,0.00757604,1
2250.45,0.04210269,1
2250.42,0.04443614,1
2250.3,0.08887703,1
2250.25,0.02370038,1
2250.16,0.00004444,1
2250.11,0.11110567,1
2250.08,0.3903032,1
2250,163.23844833,1
2249.99,0.03541502,1
2249.98,0.00215557,1
2249.78,0.05500721,1
2249.74,9.784,1
2249.59,0.00004445,1
2249.42,0.18671035,1
2249.3,0.07281508,1
2249.18,0.00118355,1
2249.09,0.00061889,1
2249.02,0.00004446,1
2249,0.87484747,1
2248.94,0.00912925,1
2248.93,0.24583217,1
2248.73,0.06590386,1
2248.66,0.1143245,1
2248.58,0.02961182,1
2248.45,0.00004447,1
2248.19,0.22106672,1
2248.04,0.05694811,1
2248,4.47639857,1
2247.9,0.025382,1
2247.88,0.00004448,1
2247.79,0.02197714,1
2247.6,0.06977278,1
2247.42,0.00991771,1
2247.31,0.00004449,1
2247.3,0.62133292,1
2247.2,0.0011125,1
2247.15,0.00088909,1
2247.04,0.00164207,1
2247,5.03,1
2246.95,0.03382375,1
2246.79,0.14050503,1
2246.74,0.0000445,1
2246.62,0.011128,1
2246.51,0.00562939,1
2246.46,0.00667717,1
2246.17,0.00004451,1
2246.13,0.00603125,1
2246,0.53912955,1
2245.95,0.00164287,1
2245.92,4.45251834,1
2245.87,0.55657765,1
2245.82,0.04324478,1
2245.75,0.02046904,1
2245.65,0.01072646,1
2245.64,0.00454459,1
2245.6,0.00004453,1
2245.52,0.01099967,1
2245.48,0.02063868,1
2245.44,0.04400028,1
2245.4,0.02062389,1
2245.37,0.00148076,1
2245.36,0.03659704,1
2245.32,0.15591096,1
2245.21,0.02166835,1
2245.19,0.068,1
2245.09,0.21630313,1
2245.04,0.0072849,1
2245.03,0.00004454,1
2245,16.61671964,1
2244.97,0.00261506,1
2244.82,0.09543818,1
2244.66,0.00442828,1
2244.46,0.00004455,1
2244.44,0.16470418,1
2244.05,0.0508575,1
2244.03,0.00589004,1
2244,0.01687575,1
2243.99,0.00141091,1
2243.89,0.00004456,1
2243.77,0.00016936,1
2243.58,0.04269069,1
2243.57,0.00040698,1
2243.46,0.00241918,1
2243.42,0.05320176,1
2243.38,0.015,1
2243.36,0.01599408,1
2243.32,0.00004457,1
2243.26,0.02305476,1
2243.24,0.02437099,1
2243.15,0.44580166,1
